int64_field_0,venda_id,nome_produto,data_venda,quantidade
23350,5257,Iccor 5mg 30 comprimidos revestidos,01-2024,3.0
24693,5149,Tenadren 80mg + 25mg 30 comprimidos,01-2024,3.0
25550,13729,Coledue R 10mg + 10mg 30 cápsulas duras,01-2024,3.0
25583,19621,Gamax 980mg 15 cápsulas,01-2024,3.0
25679,13837,Plenance EZE 20mg+10mg 30 Cápsulas,01-2024,3.0
27740,20737,Laxante Muvinlax Sabor Limão 20 sachês com 14g,01-2024,3.0
29229,23365,Pomada Omcilon-A Orabase 1mg/g Aspen 10g,01-2024,3.0
29438,20641,Suplemento Alimentar Engov After Sabor Tangerina 250ml,01-2024,3.0
29852,10141,Ginkgo Vital 80mg 30 comprimidos,01-2024,3.0
30156,2881,Corus 50mg 30 comprimidos revestidos,01-2024,3.0
1000,27977,Emla 5%  Creme 5g + 2 bandagens oclusivas,01-2024,4.0
1900,145,Busonid Caps 200mcg Refil 60 cápsulas para inalação,01-2024,4.0
3237,15757,Descongestionante Penetro 45ml,01-2024,4.0
3238,26665,Xarope Bisolvon Expectorante Pediátrico 4mg/5ml 1 frasco com 120mL,01-2024,4.0
3744,9697,Chá Vick Pyrena Sabor Mel e Limão 5g,01-2024,4.0
5356,4369,Mesidox 2mg 30 comprimidos,01-2024,4.0
5421,28770,Loção Pediletan 1% 60ml + Pente Fino,01-2024,4.0
6984,6469,Cetrolac SL 10mg 10 comprimidos sublinguais,01-2024,4.0
7585,29902,Glifage XR 750mg 30 comprimidos de liberação prolongada,01-2024,4.0
7939,12433,Xarelto 20mg 28 comprimidos revestidos,01-2024,4.0
9678,18721,Xarope Specdera Sabor Cereja 100ml,01-2024,4.0
10733,19177,Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos,01-2024,4.0
11249,28866,Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos,01-2024,4.0
12902,2257,Neosaldina Dip 1g 10 comprimidos,01-2024,4.0
13182,7129,Flotac 70mg 10 cápsulas,01-2024,4.0
13224,12037,"Picbam 2,5mg 20 comprimidos revestidos",01-2024,4.0
14700,7213,Adesivos Salonpas Pequeno 10un,01-2024,4.0
15223,23377,Emla 5%  Creme 5g + 2 bandagens oclusivas,01-2024,4.0
17665,14929,Perlatte 9.000 fcc 10 comprimidos,01-2024,4.0
17688,23497,"Drenison N 0,125mg/g + 0,35mg/g Pomada 30g",01-2024,4.0
18561,757,Beclosol 50mcg/mg Spray Nasal Aquoso com 200 doses 24ml,01-2024,4.0
20578,10189,Artrolive 500mg + 400mg 90 cápsulas,01-2024,4.0
21463,16861,Glifage XR 750mg 30 comprimidos de liberação prolongada,01-2024,4.0
21484,22177,Impere 5mg 30 comprimidos revestidos,01-2024,4.0
22715,11989,Sustrate 10mg 50 comprimidos,01-2024,4.0
22873,12877,Vatis 150mg 90 comprimidos revestidos,01-2024,4.0
23818,24733,Loção Pediletan 1% 60ml + Pente Fino,01-2024,4.0
24598,9973,Betadine 24mg 60 comprimidos,01-2024,4.0
25804,12229,Vasogard 100mg 60 comprimidos,01-2024,4.0
28661,19129,Suplemento Alimentar Gestamax Plus 30 cápsulas gelatinosas moles,01-2024,4.0
29102,7237,Voltaren 50mg 20 comprimidos revestidos,01-2024,4.0
29136,637,"Actifedrin 6mg/ml + 0,25mg/ml Xarope 100ml",01-2024,4.0
29786,10777,Clenil Compositum A 400mcg/ml + 800mcg/ml 10 flaconetes com 2ml cada,01-2024,4.0
30720,23125,Fumasil 60 Comprimidos Orodispersíveis,01-2024,4.0
1249,27385,Vitamina D3 Addera D3 50.000UI 4 comprimidos revestidos,01-2024,5.0
2257,24613,"Vitacid Plus 0,1mg/g + 40mg/g + 0,5mg/g Creme 15g",01-2024,5.0
2450,12193,Clopin Duo 75mg + 100mg 30 comprimidos revestidos,01-2024,5.0
2664,20173,"Sais para Reidratação Oral Hidroral Sabor Tradicional 4 unidades de 27,9g cada",01-2024,5.0
3055,28552,Azukon MR 30mg 60 Comprimidos,01-2024,5.0
3465,4705,"Diovan HCT 160mg + 12,5mg Novartis 28 comprimidos revestidos",01-2024,5.0
3698,10861,"Aerolin 100mcg/dose 200 doses 14,6 ml",01-2024,5.0
4596,26101,Suplemento Vitamínico Imunoglucan DS 30 Cápsulas,01-2024,5.0
5090,16945,Janumet 50mg + 500mg 56 comprimidos revestidos,01-2024,5.0
5194,14725,Gynazole-1 20mg/g Creme Ginecológico 5g,01-2024,5.0
5485,4693,Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos,01-2024,5.0
6190,22837,Bonviva 150mg 1 comprimido revestido,01-2024,5.0
6498,11269,Sal de Frutas Eno Abacaxi 100g,01-2024,5.0
6816,29384,Pasta D'Água Calamed Cimed 250mg/g 100g,01-2024,5.0
6865,20437,Floratil 200mg 6 envelopes com 1g cada,01-2024,5.0
6995,24625,"Hyaludermin 0,2% Creme Uso Dermatologico 10g",01-2024,5.0
7980,13297,Concárdio 5mg 30 comprimidos revestidos,01-2024,5.0
8468,27505,DPrev 5.000UI 30 comprimidos revestidos,01-2024,5.0
8659,17269,Azukon MR 30mg 60 Comprimidos,01-2024,5.0
9379,12601,Pradaxa 150mg 60 cápsulas,01-2024,5.0
9390,22213,Fenazic 15mg 30 comprimidos revestidos de liberação prolongada,01-2024,5.0
9563,18373,Sumax 50mg 2 comprimidos revestidos,01-2024,5.0
9788,16057,Fluidificante e Descongestionante Nasal Neosoro Infantil 30ml,01-2024,5.0
14340,28502,"Hyaludermin 0,2% Creme Uso Dermatologico 10g",01-2024,5.0
14948,697,"Clob - X 0,5mg/g Creme Dermatológico 30g",01-2024,5.0
15045,10801,Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação,01-2024,5.0
17644,5413,Decadron 4mg 10 comprimidos,01-2024,5.0
18566,11473,Gotas Preciosas 30ml,01-2024,5.0
18744,8893,"Cyclofemina 25mg + 5mg Solução Injetável 1 ampola com 0,5ml",01-2024,5.0
18943,5713,Arnica Montana 6CH Almeida Prado Gotas 15ml,01-2024,5.0
18980,15949,Lenços Nasais Umedecidos Salsep Kids 30un,01-2024,5.0
20994,24205,Solaquin 40mg/g Creme Dermatológico 30g,01-2024,5.0
22355,26857,Vitamina D Sof D 50.000 UI 4 cápsulas gelatinosas moles,01-2024,5.0
22868,3613,Pressat 5mg 30 comprimidos,01-2024,5.0
23633,2929,"Bravan HCT 80mg + 12,5mg 30 comprimidos",01-2024,5.0
24823,8677,Minian 150mcg + 20mcg 63 comprimidos revestidos,01-2024,5.0
25643,23065,Prolopa HBS 100/25mg 30 cápsulas,01-2024,5.0
27404,2353,Analgésico Dorflex 10 comprimidos,01-2024,5.0
27890,23581,Pasta D'Água Calamed Cimed 250mg/g 100g,01-2024,5.0
28629,20089,Prolive 15 cápsulas,01-2024,5.0
29799,10645,Montelair 5mg Sabor Cereja 30 comprimidos mastigáveis,01-2024,5.0
30013,6085,"Terolac 0,5% Solução Oftálmica 5ml",01-2024,5.0
1395,28304,Antiácido Pó Efervescente Estomazil Sabor Sem Sabor 6 envelopes com 5g cada,01-2024,6.0
2302,11629,Antiácido Pó Efervescente Estomazil Sem Sabor 5g,01-2024,6.0
2944,30522,"Xarope Notuss 1,5mg/ml Sabor Morango 120ml",01-2024,6.0
3906,23617,Creme Dermatológico Clotrimix 10mg/g 20g,01-2024,6.0
4568,11581,Antiácido Pó Efervescente Estomazil Sabor Sem Sabor 6 envelopes com 5g cada,01-2024,6.0
6469,6985,Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente,01-2024,6.0
7059,28504,Pyridium 100mg 25 Drágeas,01-2024,6.0
7222,15793,Solução Nasal Naridrin 15ml,01-2024,6.0
9443,1225,Fenergan 25mg 20 comprimidos revestidos,01-2024,6.0
9783,14197,Musculare 5mg 30 comprimidos,01-2024,6.0
10325,2125,Maxalgina 500mg/ml Gotas Sabor Abacaxi 20ml,01-2024,6.0
10975,24037,Deriva Micro 1mg/g Gel de Liberação Controlada 30g,01-2024,6.0
11503,6805,Predsim 3mg/ml 60ml + dosador,01-2024,6.0
11705,19873,Puran T4 100mcg 30 comprimidos,01-2024,6.0
11882,3001,"Cordarex 2,5mg 30 comprimidos",01-2024,6.0
11913,22105,"Vesomni 6mg + 0,4mg 30 comprimidos revestidos de liberação modificada",01-2024,6.0
13705,16009,Lavagem Nasal Nasoar XT Refil 15 sachês,01-2024,6.0
15184,21337,Colact 667mg/ml Sabor Salada de Frutas 120ml,01-2024,6.0
15295,16537,Humulin N NPH 100UI/ml 2 Refis de 3ml cada,01-2024,6.0
16026,21001,Metamucil Pó Sabor Original 210g,01-2024,6.0
16420,2797,Analgésico Tylenol Criança 32mg/ml Sabor Frutas 60ml,01-2024,6.0
19520,26917,Vitamina D3 50.000UI Althaia 10 Cápsulas Moles,01-2024,6.0
19872,4861,"Benicar Triplo 20mg/12,5mg/5mg 30 comprimidos revestidos",01-2024,6.0
19912,5797,Flancox 400mg 20 comprimidos revestidos,01-2024,6.0
20090,17017,Galvus 50mg 56 comprimidos,01-2024,6.0
20616,26413,Teste de Gravidez Clearblue Plus,01-2024,6.0
21074,8605,"Evra 0,6mg + 6mg 3 adesivos transdérmicos",01-2024,6.0
21367,17689,Pyridium 100mg 25 Drágeas,01-2024,6.0
21599,3997,"Micardis HCT 40mg + 12,5mg 30 comprimidos",01-2024,6.0
21686,11761,Leite de Magnésia Phillips Hortelã 350ml,01-2024,6.0
21963,16501,"Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos",01-2024,6.0
22275,4573,Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos,01-2024,6.0
22614,2581,Anador 1g 4 comprimidos,01-2024,6.0
22666,24673,Vodol 20mg/g Pó 30g,01-2024,6.0
22708,22285,Meclin Jet 50mg 10 comprimidos mastigáveis,01-2024,6.0
22722,23605,Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g,01-2024,6.0
23252,10921,Fluir 12mcg 30 cápsulas de uso inalatório por via oral,01-2024,6.0
23918,8725,"Natifa Pro UBD 0,5mg + 0,1mg 28 comprimidos revestidos",01-2024,6.0
24625,1129,Antialérgico em Creme Histamin 10mg/g 30g,01-2024,6.0
25822,25945,Imuran 50mg 50 comprimidos revestidos,01-2024,6.0
27393,11437,Leite de Magnésia Eno Hortelã 120ml,01-2024,6.0
27433,19681,Euthyrox 25mcg 50 comprimidos,01-2024,6.0
27768,27949,Uniprazol 20mg 56 cápsulas,01-2024,6.0
27907,16921,Januvia 100mg 28 comprimidos revestidos,01-2024,6.0
28199,26509,"Xarope Notuss 1,5mg/ml Sabor Morango 120ml",01-2024,6.0
29890,26845,Vitamina D Sof D 7.000 UI 8 cápsulas gelatinosas moles,01-2024,6.0
22,27205,Suplemento Vitamínico Neutrofer Prev 60ml,01-2024,7.0
1587,3697,Aradois H 100mg + 25mg 30 comprimidos revestidos,01-2024,7.0
2686,19597,"Reduclim 1,25mg 35 comprimidos",01-2024,7.0
4013,15433,"Anoro Ellipta 62,5mcg/25mcg 30 doses de pó para inalação",01-2024,7.0
4578,17977,Spray Ciflogex Sabor Menta 30ml,01-2024,7.0
6457,19705,Euthyrox 50mcg 50 comprimidos,01-2024,7.0
10128,16993,Galvus Met 50mg + 850mg 56 comprimidos revestidos,01-2024,7.0
11576,13681,Livalo 4mg 30 comprimidos revestidos,01-2024,7.0
11961,26017,"Dexfer 400mg, Eurofarma 30 comprimidos revestidos",01-2024,7.0
13041,25321,Solução Tópica Pantogar Top 80ml,01-2024,7.0
13062,16093,"Fluidificante e Descongestionante Nasal Rinosoro SIC Infantil Spray Suave 0,9%  50ml",01-2024,7.0
14155,16249,Vaporizante Descongestionante Vick VapoRub Unguento 30g,01-2024,7.0
15791,1813,Traumeel S 30ml,01-2024,7.0
16490,29253,Triquilar 21 drágeas,01-2024,7.0
16973,12013,Picbam 5mg 20 comprimidos revestidos,01-2024,7.0
17433,9301,Oscillococcinum 6 Tubos,01-2024,7.0
17755,16717,Milgamma 150mg 30 drágeas,01-2024,7.0
18636,7441,Profenid Entérico 100mg 20 comprimidos revestidos,01-2024,7.0
20194,10957,Singulair 10mg 30 comprimidos,01-2024,7.0
20424,6949,Flexive CDM Creme 25g,01-2024,7.0
20646,21265,Regulador Intestinal Leiba 200 12 Cápsulas,01-2024,7.0
21251,20473,Laxante Natural Glicerin Lactantes 6 supositórios,01-2024,7.0
22542,5041,"Triplixam 5mg + 1,25mg + 10mg 30 comprimidos revestidos",01-2024,7.0
23250,26905,Suplemento Alimentar Althaia Vitamina D3 2.000UI 30 cápsulas gel,01-2024,7.0
23543,28254,Spray Ciflogex Sabor Menta 30ml,01-2024,7.0
24046,27913,Dexilant 60mg Takeda 60 cápsulas de liberação retardada,01-2024,7.0
24058,11449,Leite de Magnésia Eno Hortelã 350ml,01-2024,7.0
24442,24829,Biovicerin 12 flaconetes com 5ml cada,01-2024,7.0
24793,19189,Suplemento Alimentar Femibion 1 28 comprimidos,01-2024,7.0
24802,23857,"Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 10g",01-2024,7.0
25198,2893,Lotar 5mg + 100mg 30 cápsulas,01-2024,7.0
25365,3865,"Novanlo 2,5mg 90 comprimidos",01-2024,7.0
26599,2209,Neosaldina 30 drágeas,01-2024,7.0
26968,10069,Equitam 80mg 30 Comprimidos Revestidos,01-2024,7.0
27168,25957,Endofer 100mg 30 comprimidos mastigáveis,01-2024,7.0
27444,4129,"Naprix D 5mg + 12,5mg 30 cápsulas duras",01-2024,7.0
27697,18457,Vertigium 10mg 50 comprimidos,01-2024,7.0
27945,1969,Melhoral Adulto 8 comprimidos,01-2024,7.0
28460,15577,Decongex Plus Gotas 20ml,01-2024,7.0
28835,8509,Triquilar 21 drágeas,01-2024,7.0
29653,5941,"Metrexato 2,5mg 24 comprimidos",01-2024,7.0
1390,12961,Flavonid 450mg + 50mg 60 comprimidos revestidos,01-2024,8.0
2526,6565,Gel Arnica Montana 200mg/g Herbarium 30g,01-2024,8.0
2707,21973,"Solução Oftálmica Octifen 0,25mg/ml 5ml",01-2024,8.0
3317,29088,Gynopac 2 comprimidos + Creme Ginecológico 35g + 7 aplicadores,01-2024,8.0
4306,17569,Cognitus 225mg 60 comprimidos revestidos,01-2024,8.0
4550,28757,Vastarel Caps LP 80mg 30 cápsulas duras de liberação prolongada,01-2024,8.0
4832,29974,Diamicron MR 30mg 30 comprimidos de liberação prolongada,01-2024,8.0
6254,17209,Diamicron MR 30mg 30 comprimidos de liberação prolongada,01-2024,8.0
6967,4453,Concor 10mg 30 comprimidos revestidos,01-2024,8.0
7108,6625,Salonpas Gel 20g,01-2024,8.0
7753,19669,Tenag 40mg 20 comprimidos revestidos,01-2024,8.0
8323,1789,Traumeel S Pomada 50g,01-2024,8.0
9768,21301,Xantinon 10 comprimidos revestidos,01-2024,8.0
10046,10933,Oximax 400mcg 30 cápsulas de pó para inalação + inalador,01-2024,8.0
11594,1693,Sedamed 300mg + 30mg + 30mg 20 comprimidos revestidos,01-2024,8.0
12295,12157,Vastarel Caps LP 80mg 30 cápsulas duras de liberação prolongada,01-2024,8.0
12522,27745,Novoprazol 20mg 56 Cápsulas,01-2024,8.0
12826,505,Ebastel 1mg/ml Xarope 60ml,01-2024,8.0
13541,5077,Propranolol 10mg 30 comprimidos,01-2024,8.0
13779,26869,Fisioton 400mg 30 comprimidos revestidos,01-2024,8.0
13887,23845,"Trok - N 20mg/g + 0,64mg/g + 2,5mg/g Pomada Dermatológica 10g",01-2024,8.0
17197,23317,Calicida Solução ADV 10ml,01-2024,8.0
17404,2197,Neosaldina Solução Oral 15ml,01-2024,8.0
17717,23797,Itralex 100mg 4 Cápsulas Duras,01-2024,8.0
18315,13633,Livalo 2mg 30 comprimidos revestidos,01-2024,8.0
18439,2365,Analgésico Dorflex 24 comprimidos,01-2024,8.0
18506,13465,DuploStat 800mg Abbott 60 Cápsulas Gelatinosas Moles,01-2024,8.0
18837,7513,Bálsamo Bengué Gel 60g,01-2024,8.0
20155,21733,Solução Oftálmica Cromolerg 4% 5ml,01-2024,8.0
20318,17101,Rybelsus 3mg 30 comprimidos,01-2024,8.0
20720,3097,Cordarex 10mg 30 comprimidos,01-2024,8.0
21407,23029,Prolopa BD 100/25mg 30 comprimidos,01-2024,8.0
21413,289,"Loratadina 1mg/ml, Cimed 100ml",01-2024,8.0
23029,24325,Suavicid Legrand Bisnaga com 30g,01-2024,8.0
23034,26401,Teste De Gravidez Clearblue Digital,01-2024,8.0
24016,14581,"Umma 20mg/g Creme Ginecológico 6,5g + 1 aplicador",01-2024,8.0
24754,19249,Synthroid 200mcg 30 comprimidos,01-2024,8.0
24889,27697,Pantocal 20mg 28 comprimidos revestidos de liberação retardada,01-2024,8.0
25164,2017,Alivium 600mg 10 cápsulas líquidas,01-2024,8.0
25755,19069,Suplemento Alimentar para Gestantes Mega Mater 30 cápsulas,01-2024,8.0
27546,27085,Suplemento Alimentar Doss 1.000UI Vitamina D3 30 cápsulas gelatinosas moles,01-2024,8.0
27611,6937,Alginac 5.000mcg + 100mg + 100mg + 75mg 3 ampolas com 1ml + 3 ampolas com 2ml,01-2024,8.0
27718,14605,Gynopac 2 comprimidos + Creme Ginecológico 35g + 7 aplicadores,01-2024,8.0
27819,29211,"Solução Oftálmica Octifen 0,25mg/ml 5ml",01-2024,8.0
28733,30275,Tenag 40mg 20 comprimidos revestidos,01-2024,8.0
30041,16801,Glifage XR 500mg 30 comprimidos de liberação prolongada,01-2024,8.0
30415,925,Acetilcisteína 600mg + Imuno Katiguá 16 cápsulas,01-2024,8.0
1293,3397,Pressat 5mg 90 comprimidos,01-2024,9.0
2650,28055,Floratil 200mg 6 cápsulas,01-2024,9.0
3275,14305,Analgésico Aerossol Gelol 60ml,01-2024,9.0
4394,17077,"Ozempic 0,25mg 1 carpule de 1,5ml + 1 sistema para aplicação + 6 agulhas novofine",01-2024,9.0
4570,17461,Leiba Sabor Laranja 6 Sachês de 4g cada,01-2024,9.0
5058,17029,Saxenda 6mg/ml 3 carpules com 3ml + 3 sistemas de aplicação,01-2024,9.0
5823,21985,Diamox 250mg 30 comprimidos,01-2024,9.0
5986,5425,Acheflan 5mg/g Creme 60g,01-2024,9.0
6139,11665,Antiácido Pó Efervescente Gastrol Abacaxi 1 envelope com 5g,01-2024,9.0
7030,23557,Pomada Dermatológico Cetobeta 30g,01-2024,9.0
8081,22789,Doss 50.000UI 8 cápsulas gelatinosas moles,01-2024,9.0
9380,19285,Synthroid 50mcg 30 comprimidos,01-2024,9.0
10007,22249,Meclin 50mg 15 comprimidos,01-2024,9.0
10867,28522,Xarope Phitóss 7mg/ml Sabor Framboesa 100ml,01-2024,9.0
11522,23641,Funtyl 250mg 14 comprimidos,01-2024,9.0
11717,19717,Euthyrox 75mcg 50 comprimidos,01-2024,9.0
12184,14209,Musculare 10mg 15 comprimidos revestidos,01-2024,9.0
12627,7117,"Neocoflan 11,6mg/g Aerossol 85ml",01-2024,9.0
12835,16405,Xigduo XR 10mg + 1000mg 30 comprimidos revestidos de liberação prolongada,01-2024,9.0
14720,6661,Mioflex A 125mg + 50mg + 300mg + 30mg 30 Comprimidos,01-2024,9.0
14840,18625,Xarope Ambrol Pediátrico Sabor Framboesa e Baunilha 100ml,01-2024,9.0
15187,13153,Atlansil 200mg 20 comprimidos,01-2024,9.0
15261,9025,Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha,01-2024,9.0
16283,1369,Tormiv SL 10mg Sabor Limão 20 comprimidos sublinguais,01-2024,9.0
18112,12973,Flavonid 450mg + 50mg 30 comprimidos revestidos,01-2024,9.0
18509,1249,Antialérgico Allegra D 60mg + 120mg 10 comprimidos revestidos de camada dupla,01-2024,9.0
18582,22225,Domped 5ml/ml Gotas 20ml,01-2024,9.0
19210,22621,Digestil 4mg/ml Sabor Menta 20ml,01-2024,9.0
19407,11953,Brilinta 90mg 60 comprimidos revestidos,01-2024,9.0
19638,14329,Analgésico Calminex Ice Aerossol 60g,01-2024,9.0
19724,17617,Retemic UD 10mg 30 comprimidos de liberação controlada,01-2024,9.0
19936,30602,Leiba Sabor Laranja 6 Sachês de 4g cada,01-2024,9.0
20445,29855,Prolopa 100/25mg 30 comprimidos dispersíveis,01-2024,9.0
20560,20413,Floratil 200mg 6 cápsulas,01-2024,9.0
20640,23425,Solução Spray Canesten 10mg/ml 30ml,01-2024,9.0
21538,8389,"Ginesse 0,075mg + 0,02mg 63 comprimidos",01-2024,9.0
23285,18061,Solução Antisséptica Malvatricin 250ml,01-2024,9.0
25377,23041,Prolopa 100/25mg 30 comprimidos dispersíveis,01-2024,9.0
25596,12085,Venzer 32mg 30 comprimidos,01-2024,9.0
25832,23941,Belpele 3mg/g Gel 30g,01-2024,9.0
25872,14629,Lomecan 2% Creme Vaginal com 3 aplicadores descartáveis 20g,01-2024,9.0
25961,6889,Topison 1mg/g Creme 20g,01-2024,9.0
25984,4489,Neo Fedipina 20mg 30 comprimidos,01-2024,9.0
26021,6913,Permear 300mg 30 comprimidos revestidos,01-2024,9.0
26189,12853,Vabam 20mg 30 comprimidos revestidos,01-2024,9.0
26210,18229,Orlistate 120mg Prati 42 cápsulas duras,01-2024,9.0
26892,17401,Restaurador da Flora Intestinal Repoflor 100mg 12 cápsulas duras,01-2024,9.0
29045,18613,Xarope Phitóss 7mg/ml Sabor Framboesa 100ml,01-2024,9.0
29356,11149,Leite de Magnésia 80mg/ml Sem Sabor 120ml,01-2024,9.0
29431,25033,"Duomo 4mg Eurofarma, 30 comprimidos",01-2024,9.0
29472,11053,Bicarbonato de Sódio ADV 100g,01-2024,9.0
29691,28017,Retemic UD 10mg 30 comprimidos de liberação controlada,01-2024,9.0
29779,22585,Plasil 10mg 20 comprimidos,01-2024,9.0
91,11161,Antiácido Droxaine 240ml,01-2024,10.0
517,5641,Nisulid Dispersível 100mg 12 comprimidos dispersíveis,01-2024,10.0
1850,2137,Maxalgina 500mg/ml Gotas Sabor Abacaxi 10ml,01-2024,10.0
1990,8497,"Microvlar 0,15mg + 0,03mg 63 drágeas",01-2024,10.0
2567,13213,Daflon 1000mg FFPM 60 comprimidos revestidos,01-2024,10.0
2802,25381,"Avicis 0,25mg/ml Solução Capilar 100ml",01-2024,10.0
3340,20629,Tamarine 12mg 20 cápsulas,01-2024,10.0
3478,19633,Natifa 1mg 28 comprimidos revestidos,01-2024,10.0
3565,9121,Flagass 75mg/ml Sabor Laranja 10ml,01-2024,10.0
3641,15397,Bamifix 300mg 20 drágeas,01-2024,10.0
4935,19537,Androgel 50mg 30 envelopes com 5g de gel de uso dermatológico,01-2024,10.0
5753,9061,"Liberfem 2mg + 0,03mg 21 comprimidos revestidos",01-2024,10.0
6192,15973,Spray Nasal Aquoso Nasonex 60 doses 9ml,01-2024,10.0
7283,10477,Codroflex 500mg + 400mg 90 cápsulas,01-2024,10.0
7596,8113,"Gestrelan 0,15mg + 0,03mg 21 comprimidos revestidos",01-2024,10.0
8536,13141,Atlansil 100mg 20 comprimidos,01-2024,10.0
8955,15613,"Sorine 0,9% Nebulizador 45ml",01-2024,10.0
9635,27963,"Bravan HCT 160mg + 12,5mg 30 comprimidos",01-2024,10.0
12131,25609,Gynpro 100mg 30 cápsulas moles,01-2024,10.0
12427,6709,Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora,01-2024,10.0
13030,26497,"Xarope Notuss 3,0mg/ml Sabor Mel 120ml",01-2024,10.0
14252,8245,Primera 20 150mcg + 20mcg 63 comprimidos,01-2024,10.0
15043,9769,Solução Oral Nasaliv Sabor Cereja 60ml,01-2024,10.0
16900,4441,"Concor 1,25mg 30 comprimidos revestidos",01-2024,10.0
17105,2905,"Bravan HCT 160mg + 12,5mg 30 comprimidos",01-2024,10.0
17715,1141,Fenergan 50mg/2ml Solução Injetável 25 ampolas com 2ml cada,01-2024,10.0
17868,8929,"Dalyne 3,0mg + 0,3mg 21 comprimidos revestidos",01-2024,10.0
18095,26809,"Annita 20mg/mL, 1 frasco com 100mL de Pó para Suspensão Oral",01-2024,10.0
18270,205,"Maxidex Pomada Oftálmica 1mg/g 3,5g",01-2024,10.0
19558,18757,Xarope Benetosse 15mg/ml Sabor Cereja 100ml,01-2024,10.0
19785,26965,Suplemento Alimentar de Vitamina D Inpruv D 1.000UI 30 comprimidos mastigáveis,01-2024,10.0
20357,26029,Ultrafer 100mg 30 comprimidos revestidos,01-2024,10.0
20489,6733,Mioflex A 125mg + 50mg + 300mg + 30mg 12 Comprimidos,01-2024,10.0
20557,649,"Actifedrin 2,5mg + 60mg 20 comprimidos",01-2024,10.0
20769,9073,Hipérico Herbarium 100mg 45 cápsulas duras,01-2024,10.0
20819,721,Solução Oftálmica Cetrolac 5mg/ml 5ml,01-2024,10.0
22744,9961,Betadine XR 32mg 30 comprimidos,01-2024,10.0
23843,18961,Suplemento Alimentar Zirvit Pré 30 cápsulas,01-2024,10.0
23915,7549,Nivux 100mg + 20mg 12 Comprimidos,01-2024,10.0
24593,19225,Synthroid 75mcg 30 comprimidos,01-2024,10.0
25065,11305,Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 8un,01-2024,10.0
25611,17365,Imosec 2mg 12 comprimidos,01-2024,10.0
26395,13645,Livalo 2mg 60 comprimidos revestidos,01-2024,10.0
26532,23353,Fitoscar 60mg/g Pomada 20g,01-2024,10.0
26984,24685,Oxipelle 10mg/ml Solução Tópica 20ml,01-2024,10.0
27818,29622,Suplemento Alimentar Zirvit Pré 30 cápsulas,01-2024,10.0
27880,14689,Clotrigel 20mg/g Creme 20g + 3 aplicadores,01-2024,10.0
28025,16309,Meritor 2mg + 1000mg 30 comprimidos revestidos,01-2024,10.0
28191,13393,Venalot 15mg + 90mg 60 comprimidos,01-2024,10.0
28531,22573,Motilium 10mg 60 comprimidos,01-2024,10.0
28804,17893,Complexo Homeopático Almeida Prado N 48 60 Comprimidos,01-2024,10.0
29264,24817,Solução para Lentes Rígidas Boston Simplus Multiação 120ml,01-2024,10.0
29932,5185,Tenadren 40mg + 25mg 30 comprimidos,01-2024,10.0
29972,28004,Fitoscar 60mg/g Pomada 20g,01-2024,10.0
30111,22777,Doss 7.000UI 12 cápsulas gelatinosas moles,01-2024,10.0
30488,7045,Permese 5mg/ml + 2mg/ml Solução Intramuscular com 1ml + seringa,01-2024,10.0
