int64_field_0,venda_id,nome_produto,data_venda,quantidade
37885,27229,Ivermectina 6Mg 2Cpr L2 Vitamedic,01-2024,0.0
39199,3649,Atacand 16mg caixa com 30 comprimidos,01-2024,0.0
39470,12277,"Desogestrel + Etinilestradiol Eurofarma 0,150 + 0,030Mg, Caixa Com 21 Comprimidos",01-2024,0.0
41081,8713,Azitromicina 900mg Eurofarma Pó para Suspensão Oral 15ml + Diluente 12ml + Seringa Dosadora,01-2024,0.0
42791,6385,"Cloridrato de Propranolol Pharlab 40mg, caixa com 30 comprimidos",01-2024,0.0
43063,3445,"Cordarex Besilato de Anlodipino 2,5mg 30 comprimidos",01-2024,0.0
43876,24349,Noex Budesonida 32mcg Spray Nasal 120 doses,01-2024,0.0
44532,28237,Phosfoenema caixa com 1 frasco com 130mL de solução de uso retal,01-2024,0.0
44830,23677,Malvatricin Fluor 100Ml,01-2024,0.0
44891,42337,Lavitan Multi 5G Mulher caixa com 60 comprimidos,01-2024,0.0
45368,4237,Micardis Hct 80 + 25Mg Caixa Com 30 Comprimidos,01-2024,0.0
45442,31057,Esc 10mg 60 Comprimidos Revestidos,01-2024,0.0
47137,22801,"Suavicid 40mg + 0,5mg + 0,1mg Creme com 30g",01-2024,0.0
47581,3709,Atacand 8mg caixa com 30 comprimidos,01-2024,0.0
47774,10081,@ Bactrim F 10Cpr,01-2024,0.0
1549,1993,"Maleato de Dexclorfeniramina + Betametasona Biosintética - Aché 48mg + 6mg, caixa com 1 frasco com 120mL de xarope + 1 copo medidor",01-2024,1.0
2266,8857,Klaricid 50mg ml Pediátrico Suspensão Oral 60ml + Seringa Dosadora,01-2024,1.0
2586,17929,"Antimais Séptico Hertz 21mg/mL + 1,33mg/mL, caixa com 1 frasco spray com 50mL de solução de uso dermatológico",01-2024,1.0
2732,33469,Cod Par 500 30mg 36 Comprimidos,01-2024,1.0
4034,48090,"Espironolactona Eurofarma 25mg, caixa com 30 comprimidos",01-2024,1.0
4923,21565,"Pulmicort 0,5mg/mL, caixa com 5 frascos com 2mL de suspensão para nebulização",01-2024,1.0
5132,37597,"Biofladex 11,6mg/g, caixa com 1 tubo aerosol com 85mL de solução de uso dermatológico",01-2024,1.0
5777,42457,Suplemento Alimentar Caldê MDK 2.000ui 90 Comprimidos Revestidos,01-2024,1.0
5778,15529,Gel Oftálmico Epitegel 50mg Bl. Indústria Ótica 10g,01-2024,1.0
6473,30637,Deposteron 200mg 2ml com 3 Ampolas,01-2024,1.0
6817,33181,Razapina ODT 15mg caixa com 28 comprimidos orodispersíveis,01-2024,1.0
7055,1801,Maleato De Dexclorfeniramina 2 5ML Xpe 100Ml Teu Gen,01-2024,1.0
8210,42205,"Organoneuro Cerebral 100Mg + 100Mg + 25Mg + 10Mg + 5Mcg, Frasco Com 25 Drageas",01-2024,1.0
8267,33853,Cloridrato de Paroxetina 20mg União Química 30 Comprimidos Revestidos,01-2024,1.0
9234,45542,"Biofladex 11,6mg/g, caixa com 1 tubo aerosol com 85mL de solução de uso dermatológico",01-2024,1.0
9684,35449,Colidis caixa com 1 frasco gotejador com 10mL de solução oral,01-2024,1.0
9780,11521,Paracetamol 750 Mg 20Cpr Neo,01-2024,1.0
10071,45114,Cod Par 500 30mg 36 Comprimidos,01-2024,1.0
10563,15961,Benegrip 6 Comprimidos X25,01-2024,1.0
10663,38077,"Alginac Retard 1mg + 100mg + 100mg + 100mg, caixa com 10 comprimidos revestidos de liberação retardada",01-2024,1.0
12416,27793,Regulador Intestinal Duphalac Solução 200mL,01-2024,1.0
12780,41317,Polivitamínico Centrum de A a Zinco 30 comprimidos,01-2024,1.0
12848,40069,Glineon Ômega 30 Cápsulas,01-2024,1.0
13005,28945,Vendexla 100Mg Com 30 Comprimidos,01-2024,1.0
13361,27481,Tensart 857mg 30 Comprimidos,01-2024,1.0
14060,4669,"Carvedilol 12,5 Mg 30 Comprimidos L3 Ems",01-2024,1.0
15048,47360,Lactoflor caixa com 15 sachês de 2g de pó para solução de uso oral,01-2024,1.0
15290,2401,"Andolba Aerossol 4,5Mg G + 0,5Mg G + 0,5Mg G, Caixa Com 1 Tubo Aerosol Com 43G De Solucao De Uso Dermatologico",01-2024,1.0
15849,21373,Base Fortalecedora para Unhas Nail Force 8ml,01-2024,1.0
16966,35485,Lactoflor caixa com 15 sachês de 2g de pó para solução de uso oral,01-2024,1.0
17122,1597,"Anador 500mg, blíster com 4 comprimidos",01-2024,1.0
17412,28465,"Osteoban 150Mg, Caixa Contendo 1 Comprimido Revestido",01-2024,1.0
18076,38101,"Flexive CDM 350mg/g, bisnaga com 25g de creme de uso dermatológico",01-2024,1.0
19593,45327,Vitamina D Doss 2.000UI com 12 Cápsulas,01-2024,1.0
19602,17773,Prolopa Hbs 100 25Mg 30Cpr,01-2024,1.0
19678,27061,"Parasin 40Mg Ml, Caixa Contendo 1 Frasco Com 10Ml De Suspensao De Uso Oral",01-2024,1.0
22517,6997,"Tandrilax 30mg + 125mg + 50mg + 300mg, caixa contendo 15 comprimidos",01-2024,1.0
22643,40585,Zafolat caixa com 90 comprimidos,01-2024,1.0
23798,29365,Exodus 10Mg 60Cpr C1,01-2024,1.0
24238,15241,"Buscopan 10Mg Ml, Caixa Com 1 Frasco Com 20Ml De Solucao De Uso Oral",01-2024,1.0
25558,28705,"Aires 20mg/mL, frasco com 100mL de xarope + copo medidor",01-2024,1.0
25570,31969,Reconter 10mg caixa com 60 comprimidos revestidos,01-2024,1.0
25994,25933,"Domperidona Sanofi Medley 1Mg Ml, Caixa Com 1 Frasco Com 100Ml De Suspensao De Uso Oral + 1 Pipeta Dosadora",01-2024,1.0
26093,29389,Revange 375 + 325mg caixa com 10 comprimidos revestidos,01-2024,1.0
26882,47505,"Dropropizina Biosintetica 3Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope Adulto + 1 Copo Medidor",01-2024,1.0
27343,24433,"Dilatador Nasal Respire Melhor pele normal, grande com 10 unidades",01-2024,1.0
28038,21241,Floral De Bach Urgencias 30mL,01-2024,1.0
28087,44362,Diamicron MR 60mg Servier 30 Comprimidos,01-2024,1.0
28510,26269,"Sal De Frutas Eno Frasco Com 100G De Po Efervescente De Uso Oral, Guarana",01-2024,1.0
30082,16705,Gyno-Icaden Creme Vaginal 40g + 7 Aplicadores,01-2024,1.0
30653,36301,"Cloridrato de Ciclobenzaprina Biosintética - Aché 5mg, caixa com 15 comprimidos revestidos",01-2024,1.0
31197,40609,Vitamina C ACEVITON Imunidade 10 Comprimidos Efervescentes,01-2024,1.0
31678,3757,"Aradois 50mg, caixa com 60 comprimidos revestidos",01-2024,1.0
31840,39529,"Puran T4 12,5Mcg 30 Comprimidos",01-2024,1.0
32099,7261,"Cataflampro Emulgel 11,6mg/g, caixa com 1 tubo com 60g de gel de uso dermatológico",01-2024,1.0
32373,8077,"Ancoron 200Mg, Caixa Com 30 Comprimidos Revestidos",01-2024,1.0
33653,45902,"Ancoron 200Mg, Caixa Com 30 Comprimidos Revestidos",01-2024,1.0
34051,37141,"Acheflan 5Mg G, Caixa Contendo 1 Bisnaga Com 60G De Creme De Uso Dermatologico",01-2024,1.0
34385,9505,Azitromicina 600mg EMS Suspensão Oral 15ml,01-2024,1.0
34782,28357,Metamucil Solúvel Sabor Laranja 174g,01-2024,1.0
34846,18073,Niquitin 21Mg 7 Adesivos,01-2024,1.0
35135,36253,"Disfor Artro Caixa com 30 sachês com 11,5g cada de pó para solução oral",01-2024,1.0
35278,5125,"Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg 30 comprimidos Eurofarma Genérico",01-2024,1.0
35522,22057,Prednisolona 3mg Genérico Biosintética 60mL,01-2024,1.0
35771,38581,"Synthroid 150Mcg, Caixa Contendo 30 Comprimidos",01-2024,1.0
38533,25765,Domperidona 1mg ml Eurofarma Suspensão Oral 100mL,01-2024,1.0
39129,14293,Avide Racecadotrila 100mg 9 cápsulas,01-2024,1.0
40102,14941,"Vesomni 6Mg + 0,4Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",01-2024,1.0
40130,20065,"Aciclovir Ranbaxy 400Mg, Caixa Com 10 Comprimidos",01-2024,1.0
40217,46988,"Puran T4 12,5Mcg 30 Comprimidos",01-2024,1.0
40344,18157,"Dropropizina Biosintetica 3Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope Adulto + 1 Copo Medidor",01-2024,1.0
40732,41149,Vitamina D Doss 2.000UI com 12 Cápsulas,01-2024,1.0
41263,26797,"Espironolactona Eurofarma 25mg, caixa com 30 comprimidos",01-2024,1.0
41375,41413,Vitamina C Aceviton Zinco 10 Comprimidos Efervecente,01-2024,1.0
41519,2869,"Allegra 6mg/mL, caixa com 1 frasco com 150mL de suspensão de uso oral + seringa dosadora, sabor framboesa",01-2024,1.0
41821,47484,"Anador 500mg, blíster com 4 comprimidos",01-2024,1.0
42854,36733,"Dolamin Flex 125mg + 5mg, caixa com 15 comprimidos revestidos",01-2024,1.0
43295,35593,20 Bi Com 5 Capsulas,01-2024,1.0
43332,25681,Simeticona 75mg mL EMS Gotas 15mL,01-2024,1.0
44632,35389,Lumier Aox Com 30 Capsulas,01-2024,1.0
45239,37957,Massageol Aerossol 120mL,01-2024,1.0
46042,10981,@ Axet Cefuroxima 500Mg 10Cp Ran,01-2024,1.0
46220,7525,"Azelan 150Mg G, Caixa Com 1 Bisnaga Com 30G De Gel De Uso Dermatologico",01-2024,1.0
47071,13105,Diamicron MR 60mg Servier 30 Comprimidos,01-2024,1.0
48028,47576,Avide Racecadotrila 100mg 9 cápsulas,01-2024,1.0
147,21085,Fluimucil D 600 16Env,01-2024,2.0
683,37741,Piroxicam 20mg Genérico Neo Química 15 Cápsulas,01-2024,2.0
1411,19429,Daflon 1000mg Servier 60 Comprimidos,01-2024,2.0
2072,17005,"Clotrimazol EMS Sigma Pharma 10mg/g, caixa com 1 bisnaga com 35g de creme de uso vaginal + 6 aplicadores",01-2024,2.0
4323,8353,"Montelucaste De Sodio Comprimido Biosintética 10Mg, Caixa Com 30 Comprimidos Revestidos",01-2024,2.0
4738,10453,"Albendazol Medley 400Mg, Caixa Com 3 Comprimidos Mastigaveis",01-2024,2.0
7827,11497,VACINA GRIPE FLUARIX TETRA,01-2024,2.0
8626,15493,"Lumigan 0,3mg/mL, caixa com 1 frasco gotejador com 3mL de solução de uso oftálmico",01-2024,2.0
11059,4021,"Ablok Plus 50mg + 12,5mg, caixa com 30 comprimidos",01-2024,2.0
11734,15469,Lumigan RC 3mL Solução Allergan,01-2024,2.0
12345,10165,Tetralysal 300mg 28 Cápsulas,01-2024,2.0
13196,12469,"Drospirenona 3mg + Etinilestradiol 0,03mg 63 comprimidos EMS Genérico",01-2024,2.0
13417,373,"Ácido Acetilsalicílico Cimed 500mg, caixa com 20 comprimidos",01-2024,2.0
14109,11677,"Allestra 20 0,075Mg + 0,020Mg, Caixa Com 63 Comprimidos Revestidos",01-2024,2.0
15228,22237,Diprosalic 064 + 30mg pomada bisnaga com 30g,01-2024,2.0
16503,31549,Cloridrato de Amitriptilina 25mg Germed Pharma 30 Comprimidos,01-2024,2.0
17385,3721,"Selozok 25Mg, Caixa Com 60 Comp desodalinarimidos De Liberacao Controlada",01-2024,2.0
18430,13705,"Glifage XR 500mg, caixa com 30 comprimidos de ação prolongada",01-2024,2.0
18630,36709,"Cloridrato de Ciclobenzaprina Eurofarma 5mg, caixa com 30 comprimidos revestidos",01-2024,2.0
20894,14125,"Toujeo Solostar 450Ui 1,5Ml 1Caneta",01-2024,2.0
22860,13873,"Glibenclamida Nova Química 5mg, caixa com 30 comprimidos",01-2024,2.0
23033,7393,"Torsilax 125mg + 50mg + 300mg + 30mg, caixa com 12 comprimidos",01-2024,2.0
23164,21625,"Clenil Hfa 200Mcg Dose, Caixa Com 1 Tubo Com 200 Doses De Suspensao De Uso Inalatorio + 1 Dispositivo Oral",01-2024,2.0
23599,32473,"Clonazepam 2,5mg Medley Frasco Gotejador 20ml",01-2024,2.0
24567,26449,"Riopan Plus Suspensão Oral 80mg/mL + 10mg/mL, caixa com 1 frasco com 240mL de suspensão de uso oral, sabor menta",01-2024,2.0
24797,17185,"Icaden 10mg/g, caixa com 1 bisnaga com 20g de creme de uso dermatológico",01-2024,2.0
27858,47355,Cloridrato de Amitriptilina 25mg Germed Pharma 30 Comprimidos,01-2024,2.0
27976,28741,Coristina D Pro Com 16 Comprimidos,01-2024,2.0
28036,4633,"Metildopa EMS 250mg, caixa com 30 comprimidos revestidos",01-2024,2.0
28054,22981,"Propionato De Clobetasol Neo Quimica 0,5Mg G, Caixa Com 1 Bisnaga Com 30G De Pomada De Uso Dermatologico",01-2024,2.0
28762,20053,"Aciclovir Creme Prati-Donaduzzi 50mg/g, caixa com 1 bisnaga com 10g de creme de uso dermatológico",01-2024,2.0
30005,25621,"Eparema 125Mg, Caixa Com 20 Drageas",01-2024,2.0
30821,38977,"Suprelle 1mg + 0,5mg, caixa com 84 comprimidos revestidos﻿",01-2024,2.0
31081,25333,"Irritratil 200mg, caixa com 30 cápsulas gelatinosas moles",01-2024,2.0
31618,9241,Quadriderm Pomada 20g,01-2024,2.0
31902,29413,Dual 30mg cx 30 cap lib retard,01-2024,2.0
32356,14041,"Ozempic 1,34mg Ml 1,5 de Solução Injetável + 1 Sistema para Aplicação 0,25mg e 0,5mg + 6 Agulhas",01-2024,2.0
32693,32629,Cloridrato de Tramadol 100Mg ml Neo Química 10ml solução gotas,01-2024,2.0
33753,42397,Itraconazol 100mg 4 cápsulas Legrand,01-2024,2.0
33982,12529,"Iumi ES 3mg + 0,02mg, caixa com 30 comprimidos revestidos",01-2024,2.0
35320,9277,@ Macrodantina 100Mg 28Cpr,01-2024,2.0
36611,43081,"Cebion 1g, caixa com 30 comprimidos efervescentes, sabor laranja",01-2024,2.0
36805,22069,"Prednisona Biosintética - Aché 20mg, caixa com 10 comprimidos",01-2024,2.0
38140,13561,Humalog 100ui ml solução injetável 5 carpule contendo 3ml + aplicador,01-2024,2.0
39030,28777,"Cobavital 1mg + 4mg, caixa com 16 microcomprimidos",01-2024,2.0
40410,34945,Pravastatina 10Mg 30Cpr Med,01-2024,2.0
40588,41041,Suplemento Alimentar Vitamina C 500mg Biolab 60 Cápsulas Gelatinosas Moles,01-2024,2.0
41142,14245,"Pedialyte Max frasco com 500mL de solução de uso oral, sabor coco",01-2024,2.0
42627,36541,Colágeno Condres Ultra 30 Capsulas,01-2024,2.0
42674,34297,"Cipide 100Mg, Caixa Com 60 Comprimidos",01-2024,2.0
43089,47889,Pravastatina 10Mg 30Cpr Med,01-2024,2.0
43514,16033,Coryzalia Caixa Com 40 Comprimidos,01-2024,2.0
45979,40729,Sany D 7.000ui 12 Cápsulas Moles,01-2024,2.0
46680,38401,"Citrato de Sildenafila Eurofarma 50mg, caixa com 4 comprimidos revestidos",01-2024,2.0
46808,22945,"Prednisona Neo Quimica 20Mg, Caixa Com 10 Comprimidos",01-2024,2.0
46843,409,Sedamed 20 Comprimidos,01-2024,2.0
47624,43201,Oscal D Vitamina D 1.000 UI Cálcio 500mg,01-2024,2.0
2306,40981,Becan Suspensão Oral em Gotas com 20mL,01-2024,3.0
3128,44679,Bendita Canfora Liquida Bravir 100Ml,01-2024,3.0
5565,11413,Pradaxa Etexilato de Dabigatrana 110mg 30 cápsulas,01-2024,3.0
7047,43597,AAS Infantil 100mg 120 comprimidos,01-2024,3.0
7754,43321,Beneum Tiamina 300mg 30 comprimidos,01-2024,3.0
8038,23017,Meticorten 20mg 10 comprimidos,01-2024,3.0
8502,39697,"Primolut-Nor 10Mg, Caixa Com 30 Comprimidos",01-2024,3.0
11697,337,"Doriless Comprimido 500Mg + 10Mg + 5Mg, Caixa Com 12 Comprimidos",01-2024,3.0
11882,6493,"Acertanlo 3,5mg + 2,5mg 30 Comprimidos",01-2024,3.0
12569,8593,"Montelucaste de Sódio Medley 10mg, caixa contendo 30 comprimidos revestidos",01-2024,3.0
12748,20917,"Acebrofilina Neo Química 5mg/mL, caixa com 1 frasco com 120mL de xarope infantil + copo medidor",01-2024,3.0
12836,24649,"Salsep 9mg/mL, caixa com 1 frasco spray com 50mL de solução de uso nasal",01-2024,3.0
13813,4249,"Atensina 150mg, Caixa com 30 comprimidos",01-2024,3.0
14643,36385,Bendita Canfora Liquida Bravir 100Ml,01-2024,3.0
14899,15733,Ocupress 20mg 5mL Solução oftálmica,01-2024,3.0
15210,26533,Base Top Beauty Xi Lascou!! SOS Unhas 7mL,01-2024,3.0
15737,553,Alivium Ibuprofeno 50mg mL Gotas Sabor Tutti-Frutti 20mL,01-2024,3.0
15996,34993,"Clinfar 40mg, caixa com 30 comprimidos revestidos",01-2024,3.0
17287,25777,Simeco Plus suspensão oral sabor hortelã 240ml,01-2024,3.0
17627,43585,Aas 100Mg Infantil Com 10 Comprimidos Caixa com 20 Cartelas,01-2024,3.0
17770,47278,"Icacort 1mg/g + 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",01-2024,3.0
17950,41881,"Neutrofer 500mg, caixa com 30 comprimidos revestidos",01-2024,3.0
18383,4609,"Concardio 2,5Mg, Caixa Com 30 Comprimidos Revestidos",01-2024,3.0
18585,12997,"Mylus 0,075Mg, Caixa Com 28 Comprimidos Revestidos",01-2024,3.0
19615,42637,Prosso Km 30 Tabletes,01-2024,3.0
20384,23365,"Contractubex 100Mg G + 10Mg G + 0,4Mg G, Caixa Com 1 Bisnaga Com 20G De Gel De Uso Dermatologico",01-2024,3.0
20606,42649,Quelatus Bari caixa com 30 comprimidos,01-2024,3.0
21217,37657,"Meloxicam 7,5mg Eurofarma 10 Comprimidos",01-2024,3.0
21643,22825,"Icacort 1mg/g + 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",01-2024,3.0
21865,45644,Quelatus Bari caixa com 30 comprimidos,01-2024,3.0
21928,30565,Venlafaxina 75 30caps ems,01-2024,3.0
23179,10705,@ Tobradex Col 5Ml,01-2024,3.0
24005,20749,"Aerolin 100Mcg Dose, Caixa Com 1 Lata Aerosol Com 200 Doses Com Aplicador",01-2024,3.0
24719,2341,"Maleato de Dexclorfeniramina Creme EMS 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",01-2024,3.0
26057,3121,"Succinato De Metoprolol Medley 50Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongadaï»¿",01-2024,3.0
26500,7573,"Diane 35 2mg + 0,035mg, caixa com 63 comprimidos revestidos",01-2024,3.0
28999,14437,"Floratil 200mg/g, caixa com 4 envelopes com 1g de pó de uso oral",01-2024,3.0
30274,23977,"Ambroxmel 3mg/mL, caixa com 1 frasco spray com 30mL de solução de uso oral, mel e gengibre",01-2024,3.0
30632,43273,"Cewin Solução Oral 200mg/mL, caixa com 1 frasco com 20mL de solução de uso oral",01-2024,3.0
32142,41377,"Cobapetit 0,8mg mL + 0,2mg mL Xarope 100mL",01-2024,3.0
32272,1669,Spidufen 400 770 Mg 6 Envelopes,01-2024,3.0
33081,14953,Myrbetric 50mg com 30 comprimidos,01-2024,3.0
34707,15145,Lonium 40 Mg 30 Comprimidos,01-2024,3.0
34885,5341,"Atenolol + Clortalidona Legrand 100mg + 25mg, caixa com 30 comprimidos",01-2024,3.0
35120,9601,Atak Clav 875mg + 125mg 14 Comprimidos Revestidos,01-2024,3.0
35817,2881,"Cremefenergan 20mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",01-2024,3.0
36011,13273,"Glibenclamida Biosintética - Aché 5mg, caixa com 30 comprimidos",01-2024,3.0
36572,36937,Cloridrato de Tizanidina 2mg Ranbaxy,01-2024,3.0
37365,44115,"Addera D3 Capsulas 7000Ui, Caixa Com 10 Capsulas Moles",01-2024,3.0
37425,8221,"Montelair 10mg, caixa contendo 60 comprimidos revestidos",01-2024,3.0
37809,733,"Doril DC 500 500mg + 65mg, caixa com 16 comprimidos",01-2024,3.0
38165,19381,"Varivax 100mg, caixa com 30 comprimidos",01-2024,3.0
38512,34321,Ezetimiba 10Mg 30Cpr Alth,01-2024,3.0
38809,21913,"Prednisolona Althaia 40mg, caixa com 7 comprimidos",01-2024,3.0
38939,41965,"Dexfer 100Mg Ml, Caixa Com 1 Frasco Gotejador Com 30Ml De Solucao De Uso Oral",01-2024,3.0
39222,11869,"Gestrelan 0,15mg + 0,03mg com 21 comprimidos",01-2024,3.0
39597,18469,Azulfin Sulfasalazina 500mg 60 comprimidos,01-2024,3.0
39978,24637,"Salsep Jet 9mg/mL, frasco com 100mL de solução de uso nasal",01-2024,3.0
40787,1,Vitaceklitos Gotas 20ml,01-2024,3.0
42045,5257,"Carvedilol 3,125mg 30 comprimidos",01-2024,3.0
42321,10141,@ Clavulin Bd 875Mg 14Cpr,01-2024,3.0
43248,5149,"Zart H 50mg + 12,5mg 30 Comprimidos",01-2024,3.0
43661,47019,"Carvedilol 3,125mg 30 comprimidos",01-2024,3.0
43982,13729,"Glifage XR 1g, caixa com 30 comprimidos",01-2024,3.0
44008,19621,"Vertix 5mg/mL, caixa contendo 1 frasco gotejador com 30mL de solução de uso oral",01-2024,3.0
44126,41593,"Addera D3 Capsulas 7000Ui, Caixa Com 10 Capsulas Moles",01-2024,3.0
45321,35401,"Provance 100.000.000Ufc, Caixa Com 30 Comprimidos Mastigaveis, Limao",01-2024,3.0
45804,20737,"Aerolin para Nebulização Nebules 1mg/mL, caixa com 20 ampolas com 2,5mL de solução para nebulização + envelope",01-2024,3.0
46103,45267,"Primolut-Nor 10Mg, Caixa Com 30 Comprimidos",01-2024,3.0
46755,29617,Dorene Tabs 75Mg 30Cpr,01-2024,3.0
47154,20641,Acetilcisteína 100mg 16 Envelopes com 5g Cada,01-2024,3.0
47960,29833,Hemifumarato de Quetiapina 25mg 30 Comprimidos Revestidos - Biolab,01-2024,3.0
571,9697,@ Amoxicilina+Clav 875Mg 14Cp Eur,01-2024,4.0
608,757,"Lisador Dip 1g, caixa com 10 comprimidos",01-2024,4.0
2178,26665,"Clorana 25Mg, Caixa Com 30 Comprimidos",01-2024,4.0
2399,40033,Levedo de Cerveja Kester 100 comprimidos,01-2024,4.0
4908,7237,"Nimesulida Eurofarma 100mg, caixa com 12 comprimidos",01-2024,4.0
4987,7213,"Melocox 15mg, caixa com 10 comprimidos",01-2024,4.0
7912,15757,Drusolol Colírio 5mL,01-2024,4.0
8194,34405,Lipless 100mg 30 comprimidos,01-2024,4.0
9452,35533,Florax SM Pediátrico Sabor Uva com 5 Flaconetes Hebron,01-2024,4.0
9738,41785,Suplemento Neutrofer Prev 60Ml Frasco,01-2024,4.0
10626,44183,Olanzapina 10mg Prati Donaduzzi 30 Comprimidos,01-2024,4.0
11214,18721,Omeprazol 20mg Globo Genérico com 56 Cápsulas Gelatinosas Duras,01-2024,4.0
11574,22177,"Predsim Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Oral + Dosador",01-2024,4.0
11915,145,Sonridor Caf 2Cpr Eferv X12,01-2024,4.0
13114,33253,Gardenal 50mg caixa com 20 comprimidos,01-2024,4.0
14972,23125,Dexametasona Elixir Teu Gen,01-2024,4.0
15325,19177,"Venocel 100Mg, Caixa Com 60 Capsulas Gelatinosas",01-2024,4.0
17251,16861,"Nitrato De Miconazol Creme Cimed 20Mg G, Caixa Com 1 Bisnaga Com 28G De Creme De Uso Dermatologico",01-2024,4.0
17524,24733,Multisoro Solução Nasal Infantil 30mL,01-2024,4.0
18819,12877,Microdiol 015 + 003mg caixa com 21 comprimidos,01-2024,4.0
18947,33025,Olanzapina 10mg Prati Donaduzzi 30 Comprimidos,01-2024,4.0
20118,14929,"Omnic Cloridrato de Tansulosina 0,4mg 30 Comprimidos",01-2024,4.0
24212,23377,Pantogar Men 30 Cápsulas,01-2024,4.0
25567,6469,Acertil 10mg 60 Comprimidos,01-2024,4.0
27338,41389,"Lavitan Kids caixa com 10 comprimidos efervescentes, sabor tutti-frutti",01-2024,4.0
27609,12037,"Contraceptivo Dalyne Mono 3Mg + 0,03Mg 63 Comprimidos",01-2024,4.0
28021,30217,"Rivotril 0,5Mg 30Cpr B1",01-2024,4.0
28290,39949,Zinco Quelato Kester 60 cápsulas,01-2024,4.0
28862,28081,"Suplemento Alimentar de Fibras Nestlé FiberMais Zero Açúcares sem sabor, lata com 260g",01-2024,4.0
29358,29725,Insit 75mg 30 Cápsulas Duras,01-2024,4.0
30223,41725,"Celecoxibe 200Mg Ems, Caixa Com 30 Capsulas",01-2024,4.0
32483,21889,"Decadron 4mg, caixa com 10 comprimidos",01-2024,4.0
32592,7129,"Maxsulid 400mg, caixa com 10 comprimidos",01-2024,4.0
33126,2257,Antialérgico Allexofedrin Pediátrico 6mg mL EMS 60mL,01-2024,4.0
33471,23497,Nutraplus 01g g creme dermatológico bisnaga com 60g,01-2024,4.0
33577,28957,Turno SL 5mg 30 Comprimidos Sublinguais,01-2024,4.0
33704,30901,Carbolitium Cr 450Mg Com 30 Compridos Revestidos,01-2024,4.0
37545,47843,Amoxicilina 875mg 14cpr ger,01-2024,4.0
39246,32737,Paracetamol 500mg + Fosfato de Codeína 30mg Nova Química 24 Comprimidos,01-2024,4.0
39461,10189,Amoxicilina 875mg 14cpr ger,01-2024,4.0
39643,41077,"Doss 7000UI, caixa com 30 cápsulas moles",01-2024,4.0
41399,48149,"Predsim Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Oral + Dosador",01-2024,4.0
