Marca,GTIN,Desconto,Preco com desconto,link,Nome,Desconto com pix,Preco pix,Preco unitario
Bd,0000078909830,,,https://www.farmaponte.com.br/agulha-descartavel-bd-precisionglide-070mm-x-30mm-22g-com-1-unidade-preta/p,"Agulha Descartavel Bd Precisionglide 0,70mm X 30mm, 22g Com 1 Unidade, Preta",,,
Ems,7896004020570,,,https://www.farmaponte.com.br/gerovital-caixa-com-60-capsulas-gelatinosas-moles/p,Gerovital C  60 Cápsulas,,,
Biolab,7896112486787,,,https://www.farmaponte.com.br/aradois-50mg-caixa-com-30-comprimidos-revestidos/p,"Aradois 50mg, Caixa Com 30 Comprimidos Revestidos",,,
Galderma,7897930760172,,,https://www.farmaponte.com.br/rozex-075pcc-caixa-com-1-bisnaga-com-30g-de-gel-de-uso-dermatologico/p,"Gel Para Pele Com Rosácea Galderma Rozex 7,5mg G Com 30g",,,
Neo Química,2000100363348,,,https://www.farmaponte.com.br/neosoro-05mgml-caixa-com-1-frasco-gotejador-com-30ml-de-solucao-de-uso-nasal/p,"Neosoro 0,5mg Ml, Caixa Com 1 Frasco Gotejador Com 30ml De Solucao De Uso Nasal",,,
Myralis,7898430193989,,,https://www.farmaponte.com.br/myrafer-400mgml-gts-30ml/p,Myrafer 100mg Ml Solução Gotas 30ml,,,
Exeltis,7908134200088,,,https://www.farmaponte.com.br/hemolip-30caps/p,Suplemento Alimentar Hemolip 30 Cápsulas Gelatinosas Moles,,,
Minâncora,7896044600091,,,https://www.farmaponte.com.br/minancora-pom-30gr/p,Minancora Pomada 30 Gramas,,,
Bayer,7891106904582,,,https://www.farmaponte.com.br/qlaira-caixa-com-26-comprimidos-ativos-2-comprimidos-inativos/p,Qlaira Caixa Com 26 Comprimidos Ativos + 2 Comprimidos Inativos,,,
Prati-Donaduzzi,7898148294121,,,https://www.farmaponte.com.br/dipirona-sodica-prati-donaduzzi-500mg-blister-com-10-comprimidos/p,"Dipirona Sodica Prati-Donaduzzi 500mg, Blister Com 10 Comprimidos",,,
Myralis,7898430194689,,,https://www.farmaponte.com.br/dprev-todo-dia-gotas-400ui10ml-frasco-gotejador-com-10ml-solucao-de-uso-oral/p,"Dprev Todo Dia Gotas 400ui 10ml, Frasco Gotejador Com 10ml Solucao De Uso Oral",,,
Farmax,7896902211681,,,https://www.farmaponte.com.br/oleo-mineral-naturol-farmax-frasco-com-100ml-de-oleo-de-uso-dermatologico/p,Oleo Mineral Naturol Farmax Frasco Com 100ml De Oleo De Uso Dermatologico,,,
Polinize Florais,7898606971137,,,https://www.farmaponte.com.br/floral-de-bach-polinize-rescue-urgencias-30ml/p,Polinize Florais Urgências 30ml,,,
None,7908134200552,,,https://www.farmaponte.com.br/slinda-drospirenona-4mg-72-12-comprimidos/p,Slinda Drospirenona 4mg 72 + 12 Comprimidos,,,
Medley,7896422501651,,,https://www.farmaponte.com.br/tadalafila-5mg-30cpr-med/p,Tadalafila 5mg Medley 30 Comprimidos Revestidos,,,
Sanofi,7897595901316,,,https://www.farmaponte.com.br/puran-t4-50mcg-caixa-com-30-comprimidos/p,Puran T4 50mcg 30 Comprimidos,,,
None,7898040321192,,,https://www.farmaponte.com.br/suplemento-alimentar-imecap-hair-silicio-organico-com-60-capsulas/p,Suplemento Alimentar Imecap Hair Silicio Organico Com 60 Capsulas,,,
Cosmed,7896094999503,,,https://www.farmaponte.com.br/dramin-caps-gel-50mg-10caps-x20/p,Dramin 50mg Com 10 Cápsulas Gel,,,
None,7896112402275,,,https://www.farmaponte.com.br/provagin-gel-30gr-com-10-aplicadores/p,Provagin Gel 30gr Com 10 Aplicadores,,,
Ems,7896004722467,,,https://www.farmaponte.com.br/lidocaina-ems-50mgg-caixa-com-1-bisnaga-com-25g-de-pomada-de-uso-dermatologico/p,"Lidocaina Ems 50mg G, Caixa Com 1 Bisnaga Com 25g De Pomada De Uso Dermatologico",,,
Wp Lab Indústria Farmacêutica,7896677701615,,,https://www.farmaponte.com.br/nervocalm-250mg-60cpr/p,Nervocalm 250mg Wp Lab 60 Comprimidos,,,
None,7896006217572,,,https://www.farmaponte.com.br/cognicx-60caps/p,Suplemento Alimentar Cognicx 60 Cápsulas Moles,,,
Não encontrada,Não encontrado,,,https://www.farmaponte.com.br/diane-35-3x21/p,"Diane 35 2mg+0,035mg 63 Drágeas",,,
Kester,7908135000984,,,https://www.farmaponte.com.br/aflexa-colageno-40mg-caixa-com-30-capsulas/p,Aflexa Colágeno 30 Cápsulas,,,
Cosmed,7896094909182,,,https://www.farmaponte.com.br/epocler-100mgml-50mgml-10mgml-caixa-com-6-flaconetes-com-10ml-de-solucao-de-uso-oral/p,"Epocler 100mg Ml + 50mg Ml + 10mg Ml, Caixa Com 6 Flaconetes Com 10ml De Solução De Uso Oral",,,
Aspen Pharma,7895858017156,,,https://www.farmaponte.com.br/calman-c20-drg/p,Calman Com 20  Drageas,,,
Aché,7896658001680,,,https://www.farmaponte.com.br/vita-e-400mg-caixa-contendo-30-capsulas-gelatinosas-moles/p,Suplemento Vitamínico Vita E 30 Cápsulas Moles,,,
None,7896637032728,,,https://www.farmaponte.com.br/digeliv-30-caixa-comprimidos-mastigaveis/p,Digeliv 30 Caixa Comprimidos Mastigáveis,,,
None,7908135002162,,,https://www.farmaponte.com.br/sonitus-210-mcg-com-120-cpr-kester-melatonina/p,Sonitus Melatonina 210mcg Kester 120 Comprímidos,,,
Blau,7896014668021,,,https://www.farmaponte.com.br/tamoxifeno-20mg-30cp-blau/p,Citrato De Tamoxifeno 20mg 30 Comprimidos  G  - Genérico Blau Farmacêutica,,,
None,3662042008443,,,https://www.farmaponte.com.br/thealoz-duo-solucao-oftalmica-com-10ml/p,Thealoz Duo Solucao Oftalmica Com 10ml,,,
Allergan,7897316801154,,,https://www.farmaponte.com.br/atropina-10mgml-caixa-com-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmico/p,Atropina 1  Col 5ml Oculum,,,
Ems,7896004705408,,,https://www.farmaponte.com.br/allexofedrin-d-60-120mg-caixa-com-10-comprimidos-revestidos/p,"Allexofedrin D 60 + 120mg, Caixa Com 10 Comprimidos Revestidos",,,
Ems,7896004770895,,,https://www.farmaponte.com.br/allexofedrin-6mgml-caixa-com-1-frasco-com-60ml-de-suspensao-de-uso-oral-sabor-framboesa-seringa-dosadora-pediatrico/p,Allexofedrin Pediátrico Suspensão 60ml,,,
Cimed,7896523202822,,,https://www.farmaponte.com.br/loratamed-10mg-caixa-com-12-comprimidos/p,"Loratamed 10mg, Caixa Com 12 Comprimidos",,,
None,7908134200811,,,https://www.farmaponte.com.br/suplemento-alimentar-regenesis-premium-lipinova-120-capsulas-gelatinosas-moles/p,Suplemento Alimentar Regenesis Premium Lipinova 120 Cápsulas Gelatinosas Moles,,,
Bepantol,7891106907286,,,https://www.farmaponte.com.br/bepantol-derma-cre-20gr/p,Bepantol Derma Creme 20 Gramas,,,
Apsen,7896637026802,,,https://www.farmaponte.com.br/lactosil-10000-30tabs/p,Lactosil 10.000 Com 30 Cápsulas,,,
Bayer,7891106916028,,,https://www.farmaponte.com.br/angeliq-1mg-2mg-caixa-com-28-comprimidos-revestidos/p,Angeliq Estradiol 1mg + Drospirenona 2mg 28 Comprimidos,,,
Medley,7896422504645,,,https://www.farmaponte.com.br/zinpass-eze-20mg-10mg-com-30-comprimidos-revestidos/p,Zinpass + Eze 20mg 10mg Com 30 Comprimidos Revestidos,,,
Cifarma,7898495608329,,,https://www.farmaponte.com.br/venocel-gel-300gr-valv-pump/p,Venocel Gel 300 Gramas  + Valv Pump,,,
None,7894916514613,,,https://www.farmaponte.com.br/suplemento-alimentar-fixare-pro-60-comprimidos/p,Suplemento Alimentar Fixare Pro + 60 Comprimidos,,,
Farmoquímica,7898040328566,,,https://www.farmaponte.com.br/imecap-rejuvenecedor-com-30-saches/p,Imecap Rejuvenecedor Com 30 Saches,,,
Sanofi,7891058020941,,,https://www.farmaponte.com.br/dorflex-50cpr/p,Dorflex 50cpr,,,
None,7896070605268,,,https://www.farmaponte.com.br/clexane-40mg-inj-10ser/p,Clexane 40mg Inj 10ser,,,
Eurofarma,7891317431334,,,https://www.farmaponte.com.br/espironolactona-eurofarma-50mg-caixa-com-30-comprimidos/p,"Espironolactona Eurofarma 50mg, Caixa Com 30 Comprimidos",,,
Gsk,7896015518875,,,https://www.farmaponte.com.br/avamys-00275mgdose-caixa-com-1-frasco-spray-com-120-doses-de-suspensao-de-uso-nasal/p,"Avamys 0,0275mg Dose, Caixa Com 1 Frasco Spray Com 120 Doses De Suspensao De Uso Nasal",,,
Ems,7896004758268,,,https://www.farmaponte.com.br/budesonida-ems-32mcgacionamento-caixa-com-1-frasco-com-120-doses-de-suspensao-de-uso-nasal/p,"Budesonida Ems 32mcg Acionamento, Caixa Com 1 Frasco Com 120 Doses De Suspensao De Uso Nasal",,,
Bigfral,7896012880197,,,https://www.farmaponte.com.br/roupa-intima-bigfral-derma-plus-xg-7-unidades/p,"Roupa Intima Bigfral Derma Plus Xg, 7 Unidades",,,
Molico,7891000251638,,,https://www.farmaponte.com.br/composto-lacteo-molico-zero-lactose-260g/p,Composto Lácteo Molico Zero Lactose 260g,,,
None,7908228801429,,,https://www.farmaponte.com.br/polivitaminico-dr-good-multigood-kids-infantil-30-unidades/p,Polivitamínico Dr. Good Multigood Kids  Infantil 30 Unidades,,,
Servier,7898029551848,,,https://www.farmaponte.com.br/daflon-900mg-100mg-caixa-com-30-comprimidos-revestidos/p,Daflon 1000mg Servier 30 Comprimidos Revestidos,,,
Adv Farma,7896230304338,,,https://www.farmaponte.com.br/bicarbonato-de-sodio-adv-caixa-com-10-saches-de-25g-de-po-para-solucao-oral/p,"Bicarbonato De Sodio - Adv Caixa Com 10 Saches De 2,5g De Po Para Solucao Oral",,,
Nutren,7891000103487,,,https://www.farmaponte.com.br/suplemento-alimentar-nutren-senior-sem-sabor-lata-1-unidade-com-740g/p,Complemento Alimentar Nutren Senior Sem Sabor 740g,,,
Hisamitsu,7896227800881,,,https://www.farmaponte.com.br/salonpas-emplastro-11414mg-2184mg-13104mg-2840mg-1842mg-caixa-com-4-emplastros/p,Salonpas Pequeno Adesivo Com 4 Unidades,,,
None,7896004749648,,,https://www.farmaponte.com.br/tadalafila-20mg-4-comprimidos-ems-generico/p,Tadalafila 20mg 4 Comprimidos Ems Genérico,,,
None,7896004715292,,,https://www.farmaponte.com.br/acetilcisteina-ems-20mgml-caixa-com-1-frasco-com-120ml-de-xarope-de-uso-pediatrico-copo-medidor/p,"Acetilcisteina Ems 20mg Ml, Caixa Com 1 Frasco Com 120ml De Xarope De Uso Pediatrico + Copo Medidor",,,
Bepantol,7891106915878,,,https://www.farmaponte.com.br/bepantol-derma-spray-50ml/p,Solução Restauradora Sem Perfume Bepantol Derma Caixa 50ml,,,
Cosmed,7897322709994,,,https://www.farmaponte.com.br/addera-d3-capsulas-10000ui-caixa-com-10-capsulas-moles/p,"Addera D3 Capsulas 10000ui, Caixa Com 10 Capsulas Moles",,,
Boiron,7898927111090,,,https://www.farmaponte.com.br/zz-oscillococcinum-30doses-boiron/p,Oscillococcinum 30 Doses Boiron,,,
Theraskin,7897129300059,,,https://www.farmaponte.com.br/camomilina-c-caixa-com-20-capsulas-gelatinosas-duras/p,Camomilina C 20 Cápsulas,,,
Vitamedic,7898049793310,,,https://www.farmaponte.com.br/ivermectina-vitamedic-6mg-caixa-com-4-comprimidos/p,"Ivermectina Vitamedic 6mg, Caixa Com 4 Comprimidos",,,
Sensaty,7891522211226,,,https://www.farmaponte.com.br/fralda-geriatrica-sensaty-premium-m-8-unidades/p,"Fralda Geriatrica Sensaty Premium M, 8 Unidades",,,
Eurofarma,7899640806430,,,https://www.farmaponte.com.br/andolba-aerossol-45mgg-05mgg-05mgg-caixa-com-1-tubo-aerosol-com-43g-de-solucao-de-uso-dermatologico/p,"Andolba Aerossol 4,5mg G + 0,5mg G + 0,5mg G, Caixa Com 1 Tubo Aerosol Com 43g De Solucao De Uso Dermatologico",,,
Bausch + Lomb,7896862993207,,,https://www.farmaponte.com.br/oxipelle-sol-20ml/p,Oxipelle 10mg Ml Solução  Frasco 20ml,,,
Não encontrada,Não encontrado,,,https://www.farmaponte.com.br/maxidrate-45mgg-caixa-com-1-frasco-com-30g-de-gel-de-uso-nasal/p,Maxidrate 6mg Gel Nasal Com 30g,,,
Marjan Farma,7896226105208,,,https://www.farmaponte.com.br/calde-k2-caixa-com-30-comprimidos-revestidos/p,Suplemento Vitamínico Caldê K2 - 30 Comprimidos,,,
Aché,7896658027796,,,https://www.farmaponte.com.br/colidis-caixa-com-1-frasco-gotejador-com-5ml-de-solucao-oral/p,Probiótico Colidis Gotas 5ml,,,
Ems,7896004761817,,,https://www.farmaponte.com.br/cloridrato-de-tansulosina-ems-04mg-caixa-com-30-comprimidos-revestidos-de-liberacao-prolongada/p,"Cloridrato De Tansulosina Ems 0,4mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",,,
Tena,7896770980481,,,https://www.farmaponte.com.br/roupa-intima-tena-pants-noturna-p-m-com-16-unidades/p,Roupa Intima Tena Pants Noturna P M Com 16 Unidades,,,
Neo Química,7896714255941,,,https://www.farmaponte.com.br/tadalafila-5mg-28cpr-neo/p,Tadalafila 5mg Neo Química 28 Comprimidos Revestidos,,,
Pfizer,7891268118100,,,https://www.farmaponte.com.br/eliquis-5mg-60cpr/p,Eliquis 5mg 60 Comprimidos,,,
Nestlé,7891000256497,,,https://www.farmaponte.com.br/complemento-alimentar-nutren-beauty-lata-vanilla-400g/p,Complemento Alimentar Nutren Beauty Vanilla 400g,,,
Biolab Genéricos,7898146821633,,,https://www.farmaponte.com.br/succinato-de-sumatriptana-biolab-genericos-50mg-caixa-com-2-comprimidos-revestidos/p,Succinato De Sumatriptana 50mg 2 Comprimidos Revestidos - Biolab,,,
Biolab,7896112407881,,,https://www.farmaponte.com.br/dtn-fol-90cap/p,Dtn-Fol 400mcg + 10mg 90 Cápsulas Gelatinosa Moles,,,
P&amp;G,7896093001030,,,https://www.farmaponte.com.br/vick-vaporub-282-526-133mgg-unguento-pote-12g/p,Pomada Vick Vaporub Com 12g,,,
None,7896226109589,,,https://www.farmaponte.com.br/colaten-ha-com-60-capsulas-duras/p,Colágeno Tipo Ii Colaten Ha 60 Cápsulas,,,
G-Tech,7898301056740,,,https://www.farmaponte.com.br/tiras-reagentes-g-tech-free1-50-unidades/p,Tiras Reagentes G-Tech Free1 50 Unidades,,,
Janssen-Cilag,7891010256432,,,https://www.farmaponte.com.br/mylanta-plus-80mgml-80mgml-6mgml-caixa-com-1-frasco-com-240ml-de-suspensao-de-uso-oral-morango/p,"Mylanta Plus 80mg Ml + 80mg Ml + 6mg Ml, Caixa Com 1 Frasco Com 240ml De Suspensao De Uso Oral, Morango",,,
Plenitud,7896007547210,,,https://www.farmaponte.com.br/roupa-intima-plenitud-active-plus-gxg-16-unidades/p,"Roupa Intima Plenitud Active Plus G Xg, 16 Unidades",,,
Aché,7896658001918,,,https://www.farmaponte.com.br/decongex-plus-04mg-1mg-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,"Decongex Plus 0,4mg + 1mg, Caixa Com 1 Frasco Com 120ml De Xarope + Copo Medidor",,,
Prati-Donaduzzi,7899547520408,,,https://www.farmaponte.com.br/propionato-de-clobetasol-prati-donaduzzi-05mgg-solucao-capilar-50-g/p,"Propionato De Clobetasol Solucao Capilar Prati-Donaduzzi 0,5mg G, Caixa Com 1 Frasco Gotejador Com 50g De Solucao De Uso Capilar",,,
G-Tech,7898301059888,,,https://www.farmaponte.com.br/kit-para-nebulizacao-infantil-g-tech-1-unidade/p,Kit Para Nebulizacao Infantil G-Tech 1 Unidade,,,
Cosmed,7896094912298,,,https://www.farmaponte.com.br/epocler-100mgml-50mgml-10mgml-flaconete-com-10ml-de-solucao-de-uso-oral/p,"Epocler 100mg Ml + 50mg Ml + 10mg Ml, Flaconete Com 10ml De Solucao De Uso Oral",,,
Novartis,0300651418477,,,https://www.farmaponte.com.br/lacrima-plus-1mgml-3mgml-caixa-com-1-frasco-gotejador-com-15ml-de-solucao-de-uso-oftalmico/p,Lacrima Plus Solução Oftálmica Lubrificante Estéril 15ml,,,
None,7896422504744,,,https://www.farmaponte.com.br/simeticona-gts-15ml-med-gen/p,Simeticona Gotas 15 Ml Med Gen,,,
Bigfral,9146400000002,,,https://www.farmaponte.com.br/fr-bigfral-noturna-g-c7/p,Fralda Bigfral Derma Plus Noturna G Com 7 Unidades,,,
None,7891317030087,,,https://www.farmaponte.com.br/la-immunita-frasco-com-150-ml/p,La Immunita 150ml,,,
None,7894916515719,,,https://www.farmaponte.com.br/fixare-flex-com-60-comprimidos-revestidos/p,Suplemento Alimentar Fixare Flex 60 Comprimidos,,,
Kley Hertz Farmacêutica,7896331706925,,,https://www.farmaponte.com.br/enemin-714mgg-770mgg-caixa-com-7-bisnagas-de-solucao-de-uso-retal/p,"Enemin 714mg G + 7,70mg G, Caixa Com 7 Bisnagas De Solucao De Uso Retal",,,
Eurofarma,7891317013158,,,https://www.farmaponte.com.br/molieri-20-3mg-002mg-caixa-com-24-comprimidos-revestidos/p,"Molieri 20 3mg + 0,02mg, Caixa Com 24 Comprimidos Revestidos",,,
Cosmed,7896094921399,,,https://www.farmaponte.com.br/buscopan-composto-10mg-250mg-caixa-com-20-comprimidos-revestidos/p,"Buscopan Composto 10mg + 250mg, Caixa Com 20 Comprimidos Revestidos",,,
None,7891105135864,,,https://www.farmaponte.com.br/emulvit-az-polivitaminico-60cpr/p,Polivitamínico Emulvit A-Z 60 Comprimidos,,,
None,7908135002131,,,https://www.farmaponte.com.br/sonitus-210-mcg-com-60-cpr-kester-melatonina/p,Sonitus Plus Triptofano 210mcg Kester 60 Comprimídos,,,
Merck,7891721202810,,,https://www.farmaponte.com.br/levotiroxina-sodica-merck-50mcg-caixa-com-30-comprimidos/p,"Levotiroxina Sodica Merck 50mcg, Caixa Com 30 Comprimidos",,,
None,7898040325169,,,https://www.farmaponte.com.br/fledoid-500mg-pomada-40g/p,Fledoid 500mg Pomada 40g,,,
Aché,7896658014321,,,https://www.farmaponte.com.br/biofenac-aerosol-60gr/p,Biofenac Aerosol 60g,,,
Mylan,7908236800186,,,https://www.farmaponte.com.br/viagra-50mg-caixa-com-2-comprimidos-revestidos/p,Viagra 50mg 2 Comprimidos,,,
Ems,7894916550055,,,https://www.farmaponte.com.br/cloridrato-de-propranolol-ems-40mg-caixa-com-30-comprimidos/p,Propranolol 40mg C  30 Comprimidos - Sigma,,,
None,7896422519830,,,https://www.farmaponte.com.br/ibuprofeno-100mg-gts-20-ml-med/p,Ibuprofeno 100mg Medley Frasco 20ml,,,
None,7896006290216,,,https://www.farmaponte.com.br/lacrifilm-col-15ml/p,Lacrifilm 5mg Ml Solução Oftálmica Estéril 15ml,,,
Aché,7896658027130,,,https://www.farmaponte.com.br/trezete-20mg-10mg-caixa-com-30-comprimidos-revestidos/p,Trezete 20mg + 10mg 30 Comprimidos Revestidos,,,
Eurofarma,7891317430764,,,https://www.farmaponte.com.br/selene-0035mg-2mg-caixa-com-63-comprimidos-revestidos/p,"Selene 0,035mg + 2mg, Caixa Com 63 Comprimidos Revestidos",,,
Neo Química,7896714211978,,,https://www.farmaponte.com.br/hidroclorotiazida-neo-quimica-25mg-caixa-com-30-comprimidos/p,"Hidroclorotiazida Neo Quimica 25mg, Caixa Com 30 Comprimidos",,,
Takeda,7896641805905,,,https://www.farmaponte.com.br/proctyl-100mg-27mg-caixa-com-15-supositorios-de-uso-retal/p,"Proctyl 100mg + 27mg, Caixa Com 15 Supositorios De Uso Retal",,,
Aché,7896658036392,,,https://www.farmaponte.com.br/prohn-com-30-capsulas/p,Prohn 30 Cápsulas,,,
Neo Química,7896714291024,,,https://www.farmaponte.com.br/doralgina-30mg-300mg-30mg-caixa-com-20-drageas/p,Doralgina Com 20 Drágeas,,,
Sanofi,7891058020316,,,https://www.farmaponte.com.br/colirio-moura-brasil-015mg-03mg-caixa-com-1-frasco-com-20ml-de-solucao-de-uso-oftalmico/p,"Colirio Moura Brasil 0,15mg + 0,3mg, Caixa Com 1 Frasco Com 20ml De Solucao De Uso Oftalmico",,,
União Química,7896006216636,,,https://www.farmaponte.com.br/xantinon-complex-40mgml-53mgml-50mgml-1-flaconete-com-10ml-de-solucao-de-uso-oral/p,Xantinon Complex União Química 1 Flaconete 10ml,,,
Cosmed,7896094928046,,,https://www.farmaponte.com.br/aas-protect-100mg-caixa-com-30-comprimidos-revestidos/p,Aas Protect 100mg 30 Comprimidos Revestidos,,,
Medley,7896422506533,,,https://www.farmaponte.com.br/omeprazol-medley-10mg-caixa-com-14-capsulas-gelatinosas-duras-de-liberacao-retardada/p,"Omeprazol Medley 10mg, Caixa Com 14 Capsulas Gelatinosas Duras De Liberacao Retardada",,,
Biosintética - Aché,7896181918998,,,https://www.farmaponte.com.br/cloridrato-de-terbinafina-biosintetica-250mg-caixa-com-14-comprimidos/p,Cloridrato De Terbinafina 250mg Com 14 Comprimidos Aché Biosintética Genérico,,,
Sanofi,7891058003562,,,https://www.farmaponte.com.br/puran-t4-375mcg-caixa-com-30-comprimidos/p,"Puran T4 37,5mcg 30 Comprimidos",,,
Ems,7896004710907,,,https://www.farmaponte.com.br/acido-acetilsalicilico-ems-100mg-blister-com-10-comprimidos/p,"Acido Acetilsalicilico Ems 100mg, Blister Com 10 Comprimidos",,,
None,7896226110141,,,https://www.farmaponte.com.br/colaten-artro-30-comprimidos/p,Colaten Artro 30 Comprimidos,,,
Boiron,7898927111311,,,https://www.farmaponte.com.br/stodal-xarope-150ml/p,Stodal Xarope 150ml,,,
None,7896658034435,,,https://www.farmaponte.com.br/gaeso-40mg-caixa-com-28-comprimidos-revestidos-de-liberacao-retardada/p,Gaeso 40mg 28 Comprimidos,,,
None,7896658039911,,,https://www.farmaponte.com.br/provance-imune-gotas-10ml/p,Suplemento Alimentar Provance Imune Suspensão Gotas 10ml,,,
Ensure,7891158100253,,,https://www.farmaponte.com.br/ensure-abbott-lata-baunilha-400g/p,Suplemento Nutricional Ensure Com 400g Sabor Baunilha Abbott,,,
Neo Química,7896714208565,,,https://www.farmaponte.com.br/losartana-potassica-neo-quimica-50mg-caixa-com-30-comprimidos-revestidos/p,"Losartana Potassica Neo Quimica 50mg, Caixa Com 30 Comprimidos Revestidos",,,
Medley,7896422505680,,,https://www.farmaponte.com.br/secnidazol-medley-1000mg-caixa-com-2-comprimidos-revestidos/p,"Secnidazol Medley 1000mg, Caixa Com 2 Comprimidos Revestidos",,,
None,7897137900364,,,https://www.farmaponte.com.br/hylo-comod-col-10ml/p,Lubrificante Ocular Hylo Comod Frasco 10ml,,,
Eurofarma,7891317000660,,,https://www.farmaponte.com.br/dexfer-400mg-30cpr/p,Dexfer 400mg 30 Comprimidos Revestidos,,,
Zambon,7898074618183,,,https://www.farmaponte.com.br/seki-354mgml-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,"Seki 3,54mg Ml, Caixa Com 1 Frasco Com 120ml De Xarope + Copo Medidor",,,
Pf Consumer Healthcare,7896015517014,,,https://www.farmaponte.com.br/sal-de-frutas-eno-2-envelopes-com-5g-de-po-efervescente-de-uso-oral-guarana/p,"Sal De Frutas Eno 2 Envelopes Com 5g De Po Efervescente De Uso Oral, Guarana",,,
None,7891000913987,,,https://www.farmaponte.com.br/nutren-mult-senior-softgel-60-capsulas/p,Polivitamínico Nutren Senior Az 60 Cápsulas,,,
Aché,7896658026904,,,https://www.farmaponte.com.br/pant-50mgml-caixa-contendo-1-frasco-com-50ml-de-solucao-de-uso-capilar-1-valvula-spray/p,"Pant 50mg Ml, Caixa Contendo 1 Frasco Com 50ml De Solucao De Uso Capilar + 1 Valvula Spray",,,
Farmoquímica,7891721026454,,,https://www.farmaponte.com.br/floratil-at-250mg-6caps/p,Floratil At 250mg 6 Cápsulas,,,
